time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
1456;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;5.0;3.0;4.0;13;10;8.0;5.0;7.0
1457;1;0.0;0.0;4.4;707960;1776004;67;4.3;19;7.9;8.9;16;19;12;12;8.9;9.9
1458;1;0.0;0.0;4.4;707960;1776004;67;4.2;19;6.0;5.0;6.0;17;13;10;4.0;9.0
1459;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;4.9;3.9;2.9;15;9.9;5.9;3.9;7.9
1460;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;4.9;0.90;1.9;14;7.9;6.9;1.9;5.9
1461;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;4.0;1.00;2.0;14;9.0;6.0;3.0;5.0
1462;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;5.0;1.00;2.0;14;9.0;6.0;3.0;7.0
1463;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;3.9;1.9;0.90;14;8.9;6.9;3.9;5.9
1464;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;5.0;1.00;3.0;13;10;7.0;3.0;7.0
1465;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;3.9;1.9;1.9;14;8.9;6.9;1.9;5.9
1466;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;4.9;0.90;1.9;14;8.9;6.9;2.9;6.9
1467;1;0.0;0.0;4.4;707960;1776004;67;3.9;19;5.0;2.0;3.0;13;9.0;8.0;3.0;7.0
1468;1;0.0;0.0;4.4;707960;1776004;67;4.0;19;7.0;6.0;3.0;15;10;8.0;15;7.0
#eof
