time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
68931;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;21;22;20;18
69930;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72836.820312;0;0.0;0.0;0.0;28;0.0;118920.500000;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;29;25;25;22
70929;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;118548.484375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;20;24;24;20
71928;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72382.539062;0;0.0;0.0;0.0;28;0.0;78785.859375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;21;20;25;16
72927;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;23;22;20;17
73926;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;22;22;21;17
74925;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;170;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;118548.484375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;23;23;27;21
75924;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;21;21;19;17
76923;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;21;23;23;17
77922;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;170;1.1;72608.968750;0;0.0;0.0;0.0;28;0.0;118548.484375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;80;10;18;22;26;20;20
