time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
165;0;0.0;0.0;21;828204;1287160;84;1.2;16;2.0;4.0;5.0;3.0
166;0;0.0;0.0;21;828204;1287160;85;1.5;16;7.0;9.0;6.0;10
167;0;0.0;0.0;21;828204;1287160;84;1.3;16;5.9;9.9;7.9;5.9
168;0;0.0;0.0;21;828204;1287160;84;1.5;16;4.0;7.0;6.0;5.0
169;0;0.0;0.0;21;828204;1287160;84;1.5;16;6.0;8.0;7.0;4.0
170;0;0.0;0.0;21;828204;1287160;79;1.5;16;13;25;23;21
171;0;0.0;0.0;21;828204;1287160;79;1.8;16;59;20;18;71
172;0;0.0;0.0;21;828204;1287160;79;1.3;16;19;9.9;53;73
173;0;0.0;0.0;21;828204;1287160;79;1.5;16;38;7.9;7.9;48
174;0;0.0;0.0;21;828204;1287160;79;1.2;16;7.0;36;63;4.0
175;0;0.0;0.0;21;828204;1287160;79;1.5;16;4.0;54;41;7.0
176;0;0.0;0.0;21;828204;1287160;78;1.5;16;46;43;18;16
177;0;0.0;0.0;21;828204;1287160;78;1.3;16;43;17;21;39
178;0;0.0;0.0;21;828204;1287160;76;1.5;16;42;11;12;60
179;0;0.0;0.0;21;828204;1287160;76;1.5;16;6.9;7.9;13;21
180;0;0.0;0.0;21;828204;1287160;76;1.5;16;22;7.0;7.0;5.0
181;0;0.0;0.0;21;828204;1287160;76;1.5;16;14;8.9;20;32
182;0;0.0;0.0;21;828204;1287160;75;1.2;16;4.0;6.0;9.0;3.0
183;0;0.0;0.0;21;828204;1287160;75;1.5;16;46;64;91;85
184;0;0.0;0.0;21;828204;1287160;75;1.8;16;25;38;8.0;37
185;0;0.0;0.0;21;828204;1287160;75;1.3;16;12;13;14;25
#eof
